id_bh,label
1921647080,2
1921647102,2
1921647236,5
1921647240,5
1921647353,2
1921648696,5
1921651407,2
1921657939,2
1921661556,5
1921661564,5
1921662677,2
1921665446,5
1921665491,2
1921668746,2
1921671283,2
1921676580,5
1921676808,2
1921678449,5
1921680915,5
1921686341,5
1921689410,2
1921690102,5
1921693551,5
1921696603,5
1921696649,5
1921709123,5
1921709254,5
1996001481,5
1996001684,5
1996003755,5
1996003901,5
1996004267,5
1996004309,6
1996004760,5
1996004849,5
1996004857,5
1996005180,5
1996005958,6
1996007518,5
1996009790,4
1996010070,5
1996010238,5
1996011823,5
1996011883,6
1996012729,5
1996013969,5
1996014249,4
1996016473,6
1996019710,4
1996020029,5
1996020570,5
1996022458,5
1996062362,6
1996062363,6
2000006106,5
2001005022,2
2002002731,3
2002002832,5
2002002944,2
2002004388,5
2002008747,4
2003002072,2
2003004681,4
2004004597,2
2004004800,2
2004007357,2
2004008883,2
2004010445,5
2004011566,4
2004011885,4
2004013166,4
2005002136,2
2005006821,2
2005006823,2
2005008723,4
2005012692,4
2005012826,2
2005013380,6
2006000067,2
2006003554,2
2006003563,2
2006007502,2
2006008690,3
2006009009,4
2007001046,4
2007002502,6
2007005612,4
2007011681,2
2007013578,4
2007015248,2
2007015267,2
2007016293,2
2007016597,3
2007019966,4
2008000872,4
2008001276,2
2008001279,2
2008001621,3
2008001887,4
2008002154,4
2008002386,2
2008002465,3
2008002613,4
2008002614,4
2008002980,5
2009000474,4
2009000482,4
2009000561,2
2009000585,2
2009000606,3
2009000658,2
2009000687,3
2009000824,4
2009001268,3
2009001270,3
2009001323,4
2009001324,2
2009001326,4
2009001461,4
2009001634,4
2009001646,2
2009002277,2
2009002311,2
2009002322,2
2009002508,4
2009002518,2
2009002520,4
2009002542,2
2009002574,3
2009002582,2
2009002705,4
2009002754,4
2009002760,2
2009002947,4
2009002949,4
2009003110,4
2009003141,2
2009003179,3
2009003578,2
2009003580,2
2009003585,4
2009003630,4
2009003638,4
2010000506,2
2010000542,4
2010000647,4
2010000679,4
2010001369,2
2010001489,3
2010001860,2
2010002478,4
2010002490,4
2010002507,2
2010002519,4
2010002571,3
2010002820,3
2010002821,2
2010002824,3
2010003131,4
2010003271,2
2010003285,3
2010003419,2
2010003420,2
2010003474,2
2010003506,2
2010003531,2
2011000555,2
2011000586,3
2011000800,2
2011000863,4
2011000866,3
2011000871,2
2011000893,3
2011000966,3
2011001009,2
2011001094,4
2011001679,2
2011001801,2
2011002164,3
2011002174,3
2011002175,3
2011002230,2
2011002313,3
2011002449,2
2011003018,2
2011003031,3
2011003388,4
2011004270,2
2011004399,4
2011004664,2
2011004696,3
2012001310,4
2012001353,3
2012002482,6
2012003747,4
2014000604,2
2014001400,3
2014001403,4
2014031746,4
2015002261,3
2015003239,3
2015003554,2
2016001068,2
2016001084,4
2016002209,2
2016002210,2
2016002368,2
2016002391,3
2016002392,3
2016002396,3
2016002404,3
2016002405,3
2016002411,3
2016002817,3
2016002820,3
2016002825,3
2016002826,3
2016003077,2
2016003093,3
2016003098,3
2016003100,3
2016003123,3
2016003126,3
2016003561,3
2016003565,3
2016003871,2
2016003895,3
2016003905,3
2016003940,2
2016004008,3
2016004011,3
2016004015,3
2016004094,3
2016004284,2
2016004321,3
2016004363,3
2016004372,3
2016004867,3
2016005056,2
2016005068,3
2016005109,2
2016005137,3
2016005218,3
2016005503,2
2016005733,2
2016006086,2
2016006100,2
2016006103,3
2016006106,3
2016006139,2
2016006575,3
2016006591,3
2016006627,2
2016007726,3
2016007810,3
2016007857,4
2016007966,3
2016008937,3
2020008244,4
2020037595,2
2020043373,2
2020058734,4
2020065403,4
2020178619,3
2020187783,2
2020188076,4
2020314562,4
2020453675,2
2020464999,4
2020466874,4
2020470883,2
2020481683,4
2020526248,3
2020527272,2
2020553036,4
2020557733,3
2020573174,3
2020601833,2
2020768968,2
2020783470,4
2020796066,2
2020796111,2
2020809030,6
2020848188,4
2020850621,2
2020851290,4
2020852633,4
2020853018,4
2020882282,4
2020883786,4
2020885560,4
2020894986,3
2020897049,4
2020901822,4
2020908092,2
2020908093,2
2020908097,2
2020914392,4
2020915593,2
2020916008,3
2020918491,2
2020919094,2
2020919869,4
2020934036,4
2020935225,3
2020935246,2
2020937054,4
2020937969,2
2020939542,3
2020944855,4
2020944905,3
2096009115,2
2096009491,5
2096022745,5
2096060391,4
2098002124,2
2098003106,4
2098014844,4
2099008476,6
2099008478,4
2099016608,5
2196000447,5
2196000815,5
2196001534,5
2196001740,5
2196001977,5
2196002754,5
2196003221,6
2196004474,4
2196005871,4
2196005878,4
2196006161,2
2196006740,4
2196007160,5
2196007175,6
2196008247,6
2196008905,5
2196008923,4
2196009452,6
2196009590,5
2196009644,5
2196009906,5
2196010133,6
2196010267,6
2196010720,3
2196011191,4
2196011479,6
2196011498,6
2196011904,5
2196013278,6
2196014005,2
2196015155,5
2196015167,5
2196015198,4
2196015201,5
2196015204,6
2196015206,4
2196015214,4
2196015238,4
2196015242,4
2196015284,4
2196015410,4
2196015432,4
2196015434,4
2196015446,4
2196015453,4
2196015461,6
2196015492,4
2196015510,4
2196015524,4
2196015601,4
2196015680,6
2196015689,6
2196015791,4
2196015806,4
2196015862,4
2196015929,5
2196015939,6
2196015943,2
2196016000,4
2196016002,5
2196016007,4
2196016011,4
2196018206,5
2196018815,5
2196019111,4
2196019116,6
2196019134,2
2196019829,5
2196019940,6
2196020331,5
2196020565,5
2196020858,4
2196020863,4
2196020873,5
2196020949,5
2196021280,3
2196021448,4
2196021465,4
2196021501,5
2196021513,5
2196021799,5
2196021805,6
2196022092,5
2196022093,5
2196022221,5
2196022736,5
2196023053,4
2196023088,4
2196023267,5
2196023289,5
2196023581,6
2196023605,4
2196026811,5
2196027129,5
2196027150,5
2196027343,5
2196027733,4
2196028422,6
2196028628,6
2196029237,5
2196029393,4
2196029950,5
2196030427,5
2196031295,5
2196031324,5
2196031753,5
2196031771,4
2196032451,5
2196032530,4
2196032594,6
2196032611,6
2196033251,5
2196034790,6
2196034875,5
2196035040,2
2196035222,5
2196035604,5
2196036227,5
2196037950,5
2196037952,5
2196038320,4
2196038435,6
2196038444,5
2196038446,6
2196038458,4
2196038520,6
2196038684,5
2196039827,5
2196039905,4
2196040106,5
2196040352,5
2196040452,5
2196040729,5
2196040732,5
2196040757,5
2196042816,6
2196042880,5
2196043020,5
2196043404,5
2196043986,5
2196044227,5
2196053511,5
2200001133,5
2200001171,4
2200001185,4
2200001187,4
2200001749,5
2200003632,6
2200004899,4
2201003621,4
2201003631,2
2204003053,2
2206002451,2
2206003579,3
2206003960,4
2206007336,5
2207013695,3
2207016117,2
2208002004,4
2208003926,2
2208005526,6
2208007272,4
2208013672,2
2208013702,2
2208016504,4
2208018762,2
2208026677,4
2208032715,4
2209000035,2
2209001532,2
2209004210,2
2209005511,6
2209006019,4
2209006292,6
2209007297,6
2209010130,2
2209010412,6
2209010482,2
2209010874,4
2209010972,4
2209013430,4
2209014019,6
2209014478,4
2209015410,4
2209016297,6
2209016423,2
2209019395,3
2209019472,2
2209019794,2
2209019801,2
2209020170,4
2209021287,2
2209021308,6
2209023573,4
2209023652,6
2209023686,2
2209025449,2
2209025451,2
2209025538,4
2209025868,4
2209025880,4
2210000659,2
2210001539,3
2210004022,4
2210005252,5
2210006197,2
2210010602,3
2210010924,2
2210011341,2
2210011440,2
2210013987,4
2210015088,4
2210015692,2
2210018632,2
2210020568,2
2210020692,2
2210021221,2
2210024049,2
2210024256,4
2211002839,4
2211003564,2
2211004346,2
2211005559,6
2211005687,6
2211008020,2
2211008038,2
2211008067,2
2211008562,2
2211008563,2
2211008743,2
2211011665,4
2211011682,2
2211011963,2
2211012005,2
2211015174,2
2211015939,6
2211017512,4
2211018044,2
2211018497,2
2211018714,4
2211018988,2
2211022238,2
2211022466,2
2211022612,2
2211022740,3
2211022978,2
2211023157,2
2211024275,4
2211024318,6
2211024378,2
2211024407,4
2211025402,3
2212002068,3
2212002289,2
2212002758,2
2212005611,3
2212007683,4
2212007891,2
2212010126,4
2212010179,4
2212019060,2
2213002741,2
2213007252,4
2213007901,2
2213008939,2
2213010833,2
2213010882,2
2213016227,2
2213021140,4
2214004362,2
2214007679,4
2214009606,2
2214021150,4
2215003530,2
2215006505,4
2215008090,2
2215014524,4
2215021989,2
2215021993,2
2216002157,4
2216002727,3
2216002870,4
2216002910,4
2216003667,2
2216004006,4
2216005153,4
2216005665,4
2216006050,2
2216006486,4
2216006636,4
2216016957,2
2216022867,2
2216023209,2
2216024256,2
2216025939,2
2216027052,2
2216028552,2
2216028820,4
2216029550,4
2216029551,4
2216030808,2
2216030854,2
2216032590,2
2216032619,4
2216035305,4
2216035530,2
2216035643,4
2216036133,4
2216040047,3
2216045793,2
2216055677,2
2216060653,2
2216060787,4
2216066265,3
2216067671,2
2220021241,2
2220027119,4
2220027919,2
2220031037,2
2220070524,2
2220111311,3
2220118703,4
2220194718,4
2220201310,2
2220201762,3
2220308561,2
2220331624,2
2220352242,2
2220366754,3
2220374133,2
2220379421,2
2220384267,2
2220384962,4
2220435226,2
2220453979,4
2220480137,4
2220509242,2
2220509636,2
2220536904,2
2220563573,2
2220712678,2
2220879733,2
2220893395,6
2220898934,3
2220933802,2
2220938475,2
2220980538,4
2220985583,2
2221034699,2
2221078724,4
2221102625,6
2221137174,4
2221147977,4
2221188423,2
2221201134,2
2221204988,2
2221205928,4
2221294314,4
2221365033,2
2221380491,4
2221388414,2
2221416500,2
2221416512,2
2221602038,4
2221607342,2
2221633604,5
2221637051,2
2221644296,4
2221706906,2
2221716497,2
2221718836,2
2221756987,2
2221760775,2
2221761903,2
2221765733,2
2221769630,6
2221770638,6
2221779382,4
2221779507,4
2221784777,3
2221789074,6
2221799099,2
2221807344,2
2221808800,5
2221811618,2
2221814166,2
2221815050,2
2221817571,2
2221817579,2
2221817601,2
2221819677,2
2221823407,3
2221825116,4
2221825808,2
2221826137,3
2221828972,4
2221832287,4
2221833124,3
2221835015,3
2221839060,4
2221839283,4
2221839309,4
2221840502,3
2221842407,2
2221845362,3
2221847059,2
2221847175,2
2221849448,2
2221858110,2
2221858556,2
2221861426,2
2221862380,4
2221862874,4
2221866750,2
2221868046,4
2221876556,5
2221876584,5
2221876588,5
2221878163,6
2221878165,2
2221878170,2
2221878531,2
2221880980,2
2221882312,4
2221882409,4
2221882410,4
2221882413,4
2221882415,3
2221882420,4
2221882428,5
2221882430,4
2221882438,4
2221882442,4
2221882443,3
2221882445,3
2221882446,4
2221882448,3
2221882453,2
2221882455,3
2221882458,3
2221882460,4
2221882461,2
2221882464,4
2221882468,4
2221882471,4
2221895010,4
2221901859,5
2221905018,5
2221906497,4
2221906661,5
2221913459,4
2221924507,2
2221928141,2
2221928584,2
2297042158,6
2299058926,6
2396056140,6
2401001815,4
2401003752,6
2401003811,4
2401003816,6
2401003847,6
2401004978,4
2402000124,4
2402001990,4
2402002664,6
2402003367,4
2402003399,6
2403000960,1
2403001408,5
2403001676,4
2403001884,6
2403002589,4
2404000067,4
2404000068,4
2404000186,5
2404002980,6
2405000455,2
2405000990,3
2405002019,2
2405002446,4
2405002677,3
2406000919,2
2406001269,4
2406001372,3
2406001427,4
2406002262,4
2406002584,4
2407000128,3
2407000171,3
2407001929,2
2407002374,3
2407002396,5
2407002403,4
2407003338,4
2407004197,2
2407004968,3
2408000190,6
2408000323,2
2408000544,4
2408000563,4
2408000660,3
2408000750,5
2408000990,4
2408001834,6
2408002169,4
2408002213,3
2408002234,3
2408002242,3
2408002253,3
2408002255,3
2408002257,2
2408002260,3
2408002279,3
2408002333,2
2408002542,5
2408002778,4
2408002867,4
2408002947,6
2408003402,4
2408003407,2
2408003581,3
2408003643,3
2408003672,4
2408003690,2
2408003759,4
2408003871,5
2408003939,4
2408003941,4
2408004097,3
2408004202,4
2408004314,2
2408004355,2
2408004557,2
2408005736,3
2408005958,3
2408006001,3
2408006051,2
2408006084,3
2408006136,3
2408006146,3
2408006192,4
2408007113,4
2408007127,6
2408007167,2
2408007280,2
2408007540,4
2408008009,2
2408008036,3
2408008072,3
2408008111,3
2408008115,4
2408008346,2
2408008372,2
2408008747,4
2408009121,4
2408009124,4
2408009311,4
2408010597,3
2408010705,2
2408010931,2
2408011028,2
2408011053,2
2408011056,3
2408011160,4
2408011266,2
2408011399,3
2408011500,5
2408011697,2
2408012035,3
2408012086,2
2408012487,4
2408012490,4
2408012502,4
2408012654,3
2408012717,4
2408012778,3
2408012945,4
2408012996,3
2408013042,3
2408013065,4
2408013086,3
2408013110,3
2408013115,2
2408013171,4
2408013172,4
2408013176,4
2408013187,3
2408013206,2
2408013213,2
2408013218,3
2408013220,3
2408013221,2
2408014006,4
2408014297,2
2408014314,4
2408015129,2
2408015313,2
2408015316,6
2408015354,4
2408015863,4
2408015869,4
2408016014,4
2408016076,3
2408016080,3
2408016167,4
2408016452,2
2408016566,6
2408016614,2
2408016796,3
2408016797,2
2408016802,3
2408017104,4
2408017480,4
2408017492,4
2408017992,2
2408018163,2
2408019189,2
2408019317,3
2408019432,3
2408019524,3
2408019549,3
2408019550,3
2408019573,3
2408019574,3
2408019626,3
2408019653,3
2408019727,3
2408020193,3
2408020225,3
2408020363,2
2408020639,2
2408020662,2
2408020698,4
2408020699,2
2408020727,3
2408020737,3
2408020738,3
2408021076,2
2408021235,3
2408021368,3
2408021659,4
2408022095,2
2408022266,4
2408022377,4
2408022454,5
2408022751,2
2408022765,3
2408022792,4
2408022797,3
2408022824,4
2409000435,4
2409000438,4
2409000450,4
2409000454,4
2409000457,4
2409000461,4
2409000462,4
2409000465,4
2409000468,4
2409000469,4
2409000486,6
2409000637,2
2409001631,2
2409002234,3
2409002705,4
2409003341,3
2409003540,4
2409003622,2
2409005096,2
2409005101,2
2409005109,2
2409005125,4
2409005257,4
2409005329,3
2409005339,3
2409005349,3
2409005361,3
2409005364,3
2409005365,3
2409005451,3
2409005454,3
2409005456,3
2409005459,2
2409005613,4
2409005634,2
2409005654,6
2409005678,3
2409005714,3
2409005766,4
2409005770,2
2409005781,3
2409005789,3
2409005792,3
2409005798,2
2409005840,2
2409005846,2
2409005916,4
2409006014,2
2409006022,4
2409006159,2
2409006198,4
2409006308,4
2409006342,2
2409006407,4
2409006410,4
2409006469,4
2409006472,2
2409006478,4
2409006481,3
2409006482,2
2409006514,4
2409006529,4
2409006625,4
2409006735,2
2409007026,4
2409008477,2
2409008666,6
2409008749,2
2409009239,2
2409009424,2
2409009425,2
2409011453,4
2409011685,3
2409012087,2
2409012811,2
2409013064,2
2409013220,3
2409013228,2
2409014270,5
2409021139,4
2409021503,3
2410000071,3
2410000584,2
2410000662,3
2410001917,3
2410001925,2
2410002287,4
2410002292,4
2410003069,4
2410003088,3
2410003115,4
2410003860,4
2410004072,2
2410004236,3
2410004366,4
2410004771,3
2410006583,6
2410006645,3
2410006831,3
2410007172,4
2410007864,5
2410008240,3
2410009007,2
2410009142,4
2410009319,4
2410009341,3
2410009354,3
2410009710,3
2410009733,2
2410009836,4
2410011049,3
2410011100,4
2410011147,2
2410011155,4
2410011162,2
2410011193,3
2410011228,2
2410011233,2
2410011244,4
2410011292,3
2410011448,3
2410011478,2
2410011482,4
2410011501,3
2410011509,2
2410011521,4
2410011523,2
2410011533,3
2410011552,3
2410011591,3
2410011626,3
2410011627,2
2410011650,3
2410011663,3
2410011668,4
2410011674,3
2410011864,3
2410011913,4
2410011914,4
2410011916,4
2410011917,4
2410011924,4
2410011929,2
2410011930,3
2410011951,2
2410012068,3
2410012159,3
2410012162,4
2410012202,3
2410012203,2
2410012223,3
2410012298,3
2410012320,3
2410012341,2
2410012354,2
2410012396,2
2410012397,2
2410012443,2
2410012446,3
2410015055,4
2410015057,4
2410015126,4
2410015179,4
2410015190,3
2410015195,2
2410015196,2
2410015279,2
2410015280,2
2410015282,4
2410015305,2
2410015311,2
2410015316,3
2410015395,3
2410016035,2
2410016044,3
2410016117,3
2410016130,3
2410016152,2
2410016153,4
2410016190,3
2410017108,5
2410017214,4
2410017398,3
2410017455,2
2410017514,3
2410019004,3
2410019706,6
2410019710,5
2410020266,3
2410020615,4
2410021290,3
2410021447,2
2410021960,4
2410022492,4
2410023071,4
2410023158,3
2410024663,3
2410024665,3
2410024675,3
2410024680,3
2410024737,3
2410024740,4
2410024766,3
2410024793,3
2410024920,2
2410024954,3
2410025142,3
2410025201,2
2410027349,2
2410027721,3
2410028448,3
2410028628,4
2410029003,4
2410029227,2
2410029491,4
2410029499,3
2410030832,4
2410030834,4
2410030838,4
2410030839,4
2410030847,4
2410030849,4
2410030852,4
2410031071,3
2410035146,2
2411000377,3
2411000392,3
2411000438,4
2411000744,2
2411001170,3
2411001177,2
2411001194,3
2411001218,4
2411001865,4
2411002696,5
2411002705,5
2411002958,4
2411002982,3
2411004071,4
2411004750,2
2411004855,3
2411005008,5
2411005017,6
2411005230,2
2411005573,3
2411005608,2
2411005713,3
2411005737,4
2411005789,2
2411005800,2
2411006480,4
2411006936,4
2411007075,2
2411007619,3
2411007776,3
2411008036,2
2411008691,2
2411008761,3
2411009369,4
2411011840,3
2411011851,3
2411011866,3
2411011956,3
2411012677,2
2411012715,4
2411013658,5
2411013953,2
2411014418,3
2411014889,3
2411015979,3
2411016040,3
2411016315,3
2411016422,2
2411016788,4
2411016988,3
2411017489,4
2411017683,4
2411017954,3
2411018528,4
2411019517,4
2411019529,4
2411019543,4
2411019553,4
2411019944,4
2411019986,3
2411020219,2
2411020252,4
2411020275,3
2411020321,2
2411020344,3
2411020371,2
2411020484,6
2411020511,4
2411020513,4
2411020596,4
2411020685,3
2411020687,3
2411020715,2
2411020749,4
2411020759,4
2411021074,2
2411021078,3
2411021116,3
2411021268,3
2411021274,2
2411021371,2
2411021417,2
2411021502,4
2411021590,2
2411021809,3
2411021828,4
2411021847,4
2411021853,2
2411021871,2
2411021938,3
2411021942,3
2411021984,2
2411022027,2
2411022032,4
2411022033,4
2411022072,4
2411022139,4
2411022149,4
2411022168,2
2411022169,3
2411022909,3
2411023230,2
2411023239,4
2411023356,3
2411023416,3
2411025013,3
2411025022,2
2411025135,4
2411025179,2
2411025249,3
2411025265,3
2411025418,6
2411025419,2
2411025487,3
2411025575,3
2411025579,3
2411026101,4
2411026200,2
2411026202,2
2411026250,3
2411027144,4
2411027221,4
2411027364,3
2411027432,2
2411027690,4
2411027765,3
2411027817,3
2411028337,2
2411028386,3
2411028406,2
2411028593,3
2411028977,3
2411029007,3
2411029076,2
2411029142,2
2411029237,3
2411029686,2
2411030572,4
2411031038,6
2411031157,4
2411031570,3
2411031649,3
2411031652,3
2411031832,3
2411031863,2
2411031987,2
2411032520,4
2411033683,4
2411034345,2
2411034530,4
2411034703,2
2411035273,4
2411035301,2
2411035365,3
2411035665,2
2411035707,2
2411035762,3
2411035804,4
2411035883,5
2411035917,5
2411035921,4
2411035925,4
2411035928,4
2411035930,4
2411035934,4
2411035936,4
2411035940,4
2411035941,4
2411035943,4
2411035953,4
2411035957,4
2411036015,2
2411036408,4
2412000074,3
2412000075,3
2412000102,3
2412000110,5
2412000121,3
2412000123,3
2412001008,3
2412001013,3
2412001014,3
2412001019,2
2412001021,2
2412001023,2
2412002248,4
2412002556,3
2412002728,3
2412003314,2
2412004339,3
2412004691,3
2412004790,4
2412005149,4
2412005231,3
2412006061,2
2412006201,4
2412006392,2
2412006863,4
2412007121,4
2412007145,3
2412007846,3
2412008231,2
2412008284,2
2412008740,3
2412009157,2
2412010874,3
2412010911,4
2412011243,4
2412011537,4
2412014034,2
2412014866,4
2412015515,3
2412015771,2
2412016064,2
2412016103,2
2412016111,2
2412016188,4
2412016849,4
2412018353,4
2412018362,4
2412018367,4
2412018371,4
2412018373,4
2412018376,4
2412018377,4
2412018379,4
2412018381,4
2412018392,2
2412018471,3
2412019737,4
2412020134,2
2412020245,4
2412020283,2
2412020357,3
2412020605,3
2412020740,4
2412020999,3
2412022034,2
2412022212,4
2412022545,3
2412022798,2
2412022964,3
2412023228,4
2412023260,4
2412023816,2
2412023906,6
2412024574,3
2412024575,3
2412024889,4
2412025998,3
2412026907,4
2412027228,3
2412027420,4
2412027430,4
2412027700,3
2412028144,3
2412028835,2
2412029047,2
2412030531,4
2412031184,3
2412031529,3
2412031627,3
2412031672,3
2412031875,4
2412032033,2
2412032129,2
2412032185,2
2412032198,2
2412033648,2
2412033954,2
2412034382,3
2412035312,3
2412036377,5
2412036918,2
2412037154,4
2412037883,3
2412037911,3
2412038217,3
2412038483,2
2412038484,2
2412038486,2
2412038636,3
2413000280,5
2413000498,5
2413000676,3
2413000878,2
2413000888,4
2413000970,3
2413001896,4
2413002175,3
2413002498,2
2413002520,2
2413003111,2
2413003156,2
2413003293,2
2413003852,3
2413004155,2
2413004370,3
2413005002,4
2413005505,2
2413006143,4
2413006173,3
2413006233,3
2413006254,3
2413006311,2
2413006644,3
2413006658,3
2413006942,3
2413007393,4
2413007394,4
2413007398,4
2413007404,4
2413007405,2
2413007409,4
2413007410,4
2413007414,4
2413007422,4
2413008510,6
2413008941,4
2413009526,4
2413009725,2
2413009729,4
2413010018,4
2413010302,4
2413010526,3
2413011796,4
2413012595,2
2413012617,3
2413012883,3
2413012938,2
2413012957,2
2413013433,6
2413013436,5
2413013883,3
2413014154,3
2413015110,3
2413015160,3
2413015169,3
2413015171,3
2413015182,3
2413015312,2
2413015509,3
2413015528,3
2413015829,3
2413016247,3
2413016828,2
2413016851,3
2413017159,2
2413017161,2
2413017173,2
2413018555,3
2413020819,4
2413022068,3
2413022999,4
2413023011,3
2413025959,4
2413026553,3
2413027257,4
2413027347,5
2413027428,3
2413027541,4
2413027932,5
2413028073,4
2413028074,4
2413028089,2
2413028408,2
2413028865,4
2413029050,4
2413029664,4
2413030928,3
2413030948,3
2413030951,3
2413030955,3
2413030974,3
2413030978,3
2413030992,3
2413031007,3
2413031010,3
2413031014,3
2413031132,3
2413031780,2
2413031831,4
2413032521,3
2413032673,3
2413032799,3
2413032959,3
2413033694,3
2414000268,4
2414000509,5
2414000905,2
2414001147,2
2414001187,3
2414001237,3
2414001435,2
2414001748,3
2414002225,4
2414002270,3
2414002300,3
2414002321,3
2414002461,3
2414002574,3
2414002609,3
2414002886,2
2414003778,2
2414003991,3
2414004225,2
2414004329,2
2414004606,5
2414004716,3
2414004728,3
2414004770,3
2414004829,2
2414006289,2
2414006785,2
2414007090,3
2414007223,3
2414007236,3
2414007307,4
2414007890,3
2414008545,2
2414008552,3
2414008629,3
2414009360,4
2414009373,2
2414009401,2
2414010145,2
2414010147,2
2414010310,3
2414010381,3
2414010466,2
2414010851,4
2414011059,4
2414011595,5
2414012522,3
2414012631,3
2414012803,2
2414013106,3
2414013381,3
2414013874,3
2414014013,3
2414014048,3
2414014066,2
2414014075,2
2414014076,4
2414014078,2
2414014079,4
2414014084,4
2414014089,4
2414014091,4
2414014094,2
2414014103,4
2414014541,3
2414014575,5
2414014760,3
2414014772,3
2414014891,3
2414014986,2
2414015017,3
2414015021,2
2414015375,2
2414015382,3
2414015489,4
2414015636,3
2414015764,3
2414016039,3
2414016173,4
2414016194,4
2414016319,4
2414016329,3
2414016693,2
2414017054,3
2414017420,3
2414017572,3
2414017635,3
2414017760,3
2414017864,2
2414017877,2
2414018240,3
2414019927,3
2414021468,3
2414021474,3
2414021643,3
2414021746,2
2414021971,3
2414021979,3
2414022055,2
2414022192,3
2414023161,3
2414023305,3
2414023365,2
2414023876,2
2414024557,2
2414024727,3
2414024936,2
2414024940,2
2414025343,4
2414025351,4
2414025869,6
2414026819,2
2414027226,3
2414027511,3
2414027792,4
2414028062,3
2414028091,3
2414029010,3
2414029014,3
2414029158,3
2414029229,3
2414029992,3
2414030048,2
2414030164,4
2414030423,3
2414030460,3
2414030712,4
2414031116,2
2414031410,4
2414032451,3
2414032677,3
2414032678,3
2414032683,2
2414032874,5
2414034043,3
2414034521,2
2414035583,3
2414035624,2
2414035679,2
2414035711,3
2414035732,2
2414036090,3
2414036764,4
2414037242,6
2414038531,3
2414038550,3
2414038684,2
2414038766,3
2414039114,2
2414039340,2
2414039387,5
2414040067,3
2414040144,4
2414040168,2
2414041479,4
2414055576,4
2415000949,5
2415002299,2
2415002580,4
2415002583,4
2415002588,4
2415002952,2
2415003909,2
2415004133,2
2415004972,2
2415004990,2
2415005328,5
2415006422,3
2415006835,2
2415006896,4
2415006930,3
2415006932,2
2415007649,4
2415007998,4
2415008154,3
2415008566,2
2415008604,3
2415008615,3
2415008622,3
2415010235,3
2415010582,3
2415010614,3
2415010908,2
2415010914,3
2415010941,2
2415011026,3
2415011027,3
2415011052,3
2415011063,3
2415011081,3
2415012086,4
2415012229,3
2415012230,3
2415013015,3
2415013789,3
2415014305,2
2415014702,2
2415015052,2
2415015727,3
2415015886,2
2415015922,2
2415015976,2
2415017622,2
2415018333,2
2415018467,4
2415019101,3
2415019908,2
2415019914,3
2415020069,3
2415020701,3
2415020950,3
2415021236,3
2415021633,3
2415021645,3
2415021791,3
2415021798,3
2415023047,3
2415023263,3
2415023512,3
2415023678,3
2415024235,4
2415024323,3
2415024827,3
2415024957,3
2415025707,2
2415025902,5
2415026987,2
2415027683,3
2415028073,3
2415028219,4
2415028235,4
2415028296,3
2415028315,3
2415028895,4
2415028901,4
2415029740,3
2415029804,3
2415030302,4
2415030396,3
2415030819,4
2415031710,3
2415031723,2
2415032739,3
2415032856,4
2415032933,2
2415035091,2
2415035317,3
2415036140,2
2415036580,3
2415036832,2
2415037829,6
2415038444,3
2415038613,3
2415038807,3
2415040389,3
2415040845,4
2416001105,2
2416001111,2
2416001597,3
2416002236,3
2416002267,2
2416002952,3
2416003134,4
2416003407,2
2416003671,4
2416004294,4
2416004530,2
2416004785,4
2416005183,2
2416006063,2
2416006471,6
2416006568,3
2416006642,4
2416007076,5
2416007715,2
2416009554,5
2416009681,4
2416009682,2
2416010426,2
2416010435,3
2416010944,4
2416011984,3
2416012793,3
2416012851,2
2416012867,4
2416013649,3
2416014074,2
2416014098,3
2416014101,3
2416014382,4
2416015774,2
2416015789,3
2416016060,6
2416017612,2
2416018903,2
2416018965,3
2416018971,2
2416019102,3
2416019457,3
2416019931,4
2416020024,3
2416020819,2
2416021038,3
2416021039,2
2416021154,3
2416021189,4
2416021200,3
2416021368,3
2416021378,3
2416021394,3
2416021664,2
2416023196,4
2416023327,2
2416023550,4
2416023627,2
2416024661,2
2416024880,2
2416025042,3
2416026044,2
2416026278,3
2416026353,1
2416027453,3
2416027455,3
2416027677,3
2416027714,3
2416027740,4
2416027847,4
2416028524,2
2416028683,2
2416028717,2
2416028846,2
2416029400,4
2416029737,3
2416030741,3
2416030783,3
2416030789,3
2416031014,2
2416031124,3
2416031184,3
2416031683,2
2416031831,4
2416032064,2
2416032171,2
2416032929,3
2416033198,3
2416033199,3
2416033483,3
2416034378,4
2416034954,2
2416035406,3
2416035592,2
2416035794,3
2416035901,3
2416035929,3
2416035970,3
2416040370,3
2416040418,5
2416040571,2
2416040790,3
2416040837,2
2416040983,4
2416040990,4
2416041482,3
2416042221,6
2416043694,4
2416043745,2
2416043870,4
2416044981,4
2416046032,3
2416046263,3
2416046279,2
2416046411,3
2416046440,3
2416047065,5
2416047110,2
2416047120,2
2416047133,2
2416047134,2
2416047183,2
2416048264,2
2416048468,2
2416049219,3
2416049573,4
2416049741,4
2416050962,3
2416051652,4
2416051759,3
2416051786,4
2416051806,4
2416052032,2
2416052070,4
2416052491,4
2416053976,2
2416055405,3
2416056084,4
2416056146,4
2416056433,4
2416057049,4
2416058487,3
2416058514,4
2416058524,3
2416059121,3
2416059630,2
2416060013,2
2416060483,3
2416061446,2
2416061459,2
2416061723,4
2416062761,4
2416062987,2
2416063568,2
2416064510,4
2416064533,4
2416064715,2
2416065046,4
